Victim_ID,Event_Timepoint,T_minus,behaviour_risk,Engagement_Deviation,Missed_Checkin
V0047,21,5,0.07490000000000002,-0.417,0
V0047,21,4,0.07220000000000001,-0.426,0
V0047,21,3,0.0635,-0.455,0
V0047,21,2,0.1433,-0.189,0
V0047,21,1,0.04580000000000001,-0.514,0
V0047,21,0,0.09650000000000002,-0.345,0
V0047,22,7,0.09860000000000001,-0.338,0
V0047,22,6,0.07490000000000002,-0.417,0
V0047,22,5,0.07220000000000001,-0.426,0
V0047,22,4,0.0635,-0.455,0
V0047,22,3,0.1433,-0.189,0
V0047,22,2,0.04580000000000001,-0.514,0
V0047,22,1,0.09650000000000002,-0.345,0
V0047,22,0,0.07160000000000002,-0.428,0
V0049,10,7,0.4304,-0.232,1
V0049,10,6,0.4052,-0.316,1
V0049,10,5,0.03770000000000001,-0.541,0
V0049,10,4,0.042200000000000015,-0.526,0
V0049,10,3,0.05600000000000002,-0.48,0
V0049,10,2,0.1466,-0.178,0
V0049,10,1,0.07010000000000002,-0.433,0
V0049,10,0,0.4124,-0.292,1
V0049,16,7,0.07010000000000002,-0.433,0
V0049,16,6,0.4124,-0.292,1
V0049,16,5,0.11450000000000002,-0.285,0
V0049,16,4,0.047000000000000014,-0.51,0
V0049,16,3,0.09350000000000001,-0.355,0
V0049,16,2,0.09380000000000002,-0.354,0
V0049,16,1,0.07880000000000001,-0.404,0
V0049,16,0,0.05990000000000001,-0.467,0
V0049,17,7,0.4124,-0.292,1
V0049,17,6,0.11450000000000002,-0.285,0
V0049,17,5,0.047000000000000014,-0.51,0
V0049,17,4,0.09350000000000001,-0.355,0
V0049,17,3,0.09380000000000002,-0.354,0
V0049,17,2,0.07880000000000001,-0.404,0
V0049,17,1,0.05990000000000001,-0.467,0
V0049,17,0,0.02510000000000004,-0.583,0
V0049,21,7,0.09380000000000002,-0.354,0
V0049,21,6,0.07880000000000001,-0.404,0
V0049,21,5,0.05990000000000001,-0.467,0
V0049,21,4,0.02510000000000004,-0.583,0
V0049,21,3,0.0,-0.701,0
V0049,21,2,0.023900000000000032,-0.587,0
V0049,21,1,0.008300000000000002,-0.639,0
V0049,21,0,0.3332,-0.556,1
V0052,13,7,0.14540000000000003,-0.182,0
V0052,13,6,0.1715,-0.095,0
V0052,13,5,0.1466,-0.178,0
V0052,13,4,0.13430000000000003,-0.219,0
V0052,13,3,0.10880000000000002,-0.304,0
V0052,13,2,0.15230000000000002,-0.159,0
V0052,13,1,0.1526,-0.158,0
V0052,13,0,0.19130000000000003,-0.029,0
V0052,15,7,0.1466,-0.178,0
V0052,15,6,0.13430000000000003,-0.219,0
V0052,15,5,0.10880000000000002,-0.304,0
V0052,15,4,0.15230000000000002,-0.159,0
V0052,15,3,0.1526,-0.158,0
V0052,15,2,0.19130000000000003,-0.029,0
V0052,15,1,0.12620000000000003,-0.246,0
V0052,15,0,0.1628,-0.124,0
V0052,18,7,0.15230000000000002,-0.159,0
V0052,18,6,0.1526,-0.158,0
V0052,18,5,0.19130000000000003,-0.029,0
V0052,18,4,0.12620000000000003,-0.246,0
V0052,18,3,0.1628,-0.124,0
V0052,18,2,0.08570000000000001,-0.381,0
V0052,18,1,0.08000000000000002,-0.4,0
V0052,18,0,0.33199999999999996,-0.56,1
V0052,19,7,0.1526,-0.158,0
V0052,19,6,0.19130000000000003,-0.029,0
V0052,19,5,0.12620000000000003,-0.246,0
V0052,19,4,0.1628,-0.124,0
V0052,19,3,0.08570000000000001,-0.381,0
V0052,19,2,0.08000000000000002,-0.4,0
V0052,19,1,0.33199999999999996,-0.56,1
V0052,19,0,0.0,-0.821,0
V0052,20,7,0.19130000000000003,-0.029,0
V0052,20,6,0.12620000000000003,-0.246,0
V0052,20,5,0.1628,-0.124,0
V0052,20,4,0.08570000000000001,-0.381,0
V0052,20,3,0.08000000000000002,-0.4,0
V0052,20,2,0.33199999999999996,-0.56,1
V0052,20,1,0.0,-0.821,0
V0052,20,0,0.05570000000000003,-0.481,0
V0052,21,7,0.12620000000000003,-0.246,0
V0052,21,6,0.1628,-0.124,0
V0052,21,5,0.08570000000000001,-0.381,0
V0052,21,4,0.08000000000000002,-0.4,0
V0052,21,3,0.33199999999999996,-0.56,1
V0052,21,2,0.0,-0.821,0
V0052,21,1,0.05570000000000003,-0.481,0
V0052,21,0,0.0338,-0.554,0
V0052,22,7,0.1628,-0.124,0
V0052,22,6,0.08570000000000001,-0.381,0
V0052,22,5,0.08000000000000002,-0.4,0
V0052,22,4,0.33199999999999996,-0.56,1
V0052,22,3,0.0,-0.821,0
V0052,22,2,0.05570000000000003,-0.481,0
V0052,22,1,0.0338,-0.554,0
V0052,22,0,0.0431,-0.523,0
V0053,17,7,0.2273,0.091,0
V0053,17,6,0.2129,0.043,0
V0053,17,5,0.15410000000000001,-0.153,0
V0053,17,4,0.16670000000000001,-0.111,0
V0053,17,3,0.13190000000000002,-0.227,0
V0053,17,2,0.20450000000000002,0.015,0
V0053,17,1,0.11810000000000001,-0.273,0
V0053,17,0,0.09200000000000001,-0.36,0
V0054,18,7,0.11480000000000003,-0.284,0
V0054,18,6,0.11330000000000003,-0.289,0
V0054,18,5,0.040700000000000014,-0.531,0
V0054,18,4,0.12350000000000001,-0.255,0
V0054,18,3,0.1658,-0.114,0
V0054,18,2,0.101,-0.33,0
V0054,18,1,0.1532,-0.156,0
V0054,18,0,0.17,-0.1,0
V0054,20,7,0.040700000000000014,-0.531,0
V0054,20,6,0.12350000000000001,-0.255,0
V0054,20,5,0.1658,-0.114,0
V0054,20,4,0.101,-0.33,0
V0054,20,3,0.1532,-0.156,0
V0054,20,2,0.17,-0.1,0
V0054,20,1,0.20600000000000002,0.02,0
V0054,20,0,0.08450000000000002,-0.385,0
V0054,22,7,0.1658,-0.114,0
V0054,22,6,0.101,-0.33,0
V0054,22,5,0.1532,-0.156,0
V0054,22,4,0.17,-0.1,0
V0054,22,3,0.20600000000000002,0.02,0
V0054,22,2,0.08450000000000002,-0.385,0
V0054,22,1,0.08360000000000001,-0.388,0
V0054,22,0,0.1862,-0.046,0
V0056,8,7,0.20420000000000002,0.014,0
V0056,8,6,0.22010000000000002,0.067,0
V0056,8,5,0.1958,-0.014,0
V0056,8,4,0.17120000000000002,-0.096,0
V0056,8,3,0.2141,0.047,0
V0056,8,2,0.1739,-0.087,0
V0056,8,1,0.19160000000000002,-0.028,0
V0056,8,0,0.15650000000000003,-0.145,0
V0056,17,7,0.2393,0.131,0
V0056,17,6,0.1184,-0.272,0
V0056,17,5,0.17450000000000002,-0.085,0
V0056,17,4,0.1904,-0.032,0
V0056,17,3,0.1739,-0.087,0
V0056,17,2,0.11060000000000002,-0.298,0
V0056,17,1,0.1781,-0.073,0
V0056,17,0,0.1034,-0.322,0
V0056,22,7,0.11060000000000002,-0.298,0
V0056,22,6,0.1781,-0.073,0
V0056,22,5,0.1034,-0.322,0
V0056,22,4,0.04550000000000001,-0.515,0
V0056,22,3,0.12560000000000002,-0.248,0
V0056,22,2,0.12470000000000002,-0.251,0
V0056,22,1,0.13490000000000002,-0.217,0
V0056,22,0,0.12470000000000002,-0.251,0
V0058,14,7,0.16610000000000003,-0.113,0
V0058,14,6,0.08090000000000001,-0.397,0
V0058,14,5,0.1496,-0.168,0
V0058,14,4,0.17,-0.1,0
V0058,14,3,0.161,-0.13,0
V0058,14,2,0.24050000000000002,0.135,0
V0058,14,1,0.1706,-0.098,0
V0058,14,0,0.18530000000000002,-0.049,0
V0058,16,7,0.1496,-0.168,0
V0058,16,6,0.17,-0.1,0
V0058,16,5,0.161,-0.13,0
V0058,16,4,0.24050000000000002,0.135,0
V0058,16,3,0.1706,-0.098,0
V0058,16,2,0.18530000000000002,-0.049,0
V0058,16,1,0.20120000000000002,0.004,0
V0058,16,0,0.23450000000000001,0.115,0
V0058,19,7,0.24050000000000002,0.135,0
V0058,19,6,0.1706,-0.098,0
V0058,19,5,0.18530000000000002,-0.049,0
V0058,19,4,0.20120000000000002,0.004,0
V0058,19,3,0.23450000000000001,0.115,0
V0058,19,2,0.2192,0.064,0
V0058,19,1,0.18530000000000002,-0.049,0
V0058,19,0,0.12710000000000002,-0.243,0
V0059,2,1,0.101,-0.33,0
V0059,2,0,0.06290000000000001,-0.457,0
V0059,5,4,0.101,-0.33,0
V0059,5,3,0.06290000000000001,-0.457,0
V0059,5,2,0.035900000000000015,-0.547,0
V0059,5,1,0.13580000000000003,-0.214,0
V0059,5,0,0.11180000000000002,-0.294,0
V0059,6,5,0.101,-0.33,0
V0059,6,4,0.06290000000000001,-0.457,0
V0059,6,3,0.035900000000000015,-0.547,0
V0059,6,2,0.13580000000000003,-0.214,0
V0059,6,1,0.11180000000000002,-0.294,0
V0059,6,0,0.0,-0.809,0
V0059,10,7,0.035900000000000015,-0.547,0
V0059,10,6,0.13580000000000003,-0.214,0
V0059,10,5,0.11180000000000002,-0.294,0
V0059,10,4,0.0,-0.809,0
V0059,10,3,0.0,-0.818,0
V0059,10,2,0.0,-0.697,0
V0059,10,1,0.0,-0.688,0
V0059,10,0,0.0,-0.896,0
V0060,15,7,0.1904,-0.032,0
V0060,15,6,0.18200000000000002,-0.06,0
V0060,15,5,0.2237,0.079,0
V0060,15,4,0.3023,0.341,0
V0060,15,3,0.2039,0.013,0
V0060,15,2,0.2237,0.079,0
V0060,15,1,0.2519,0.173,0
V0060,15,0,0.1841,-0.053,0
V0061,15,7,0.07430000000000003,-0.419,0
V0061,15,6,0.1193,-0.269,0
V0061,15,5,0.08120000000000001,-0.396,0
V0061,15,4,0.04490000000000002,-0.517,0
V0061,15,3,0.03259999999999999,-0.558,0
V0061,15,2,0.03559999999999999,-0.548,0
V0061,15,1,0.10460000000000001,-0.318,0
V0061,15,0,0.058400000000000035,-0.472,0
V0061,19,7,0.03259999999999999,-0.558,0
V0061,19,6,0.03559999999999999,-0.548,0
V0061,19,5,0.10460000000000001,-0.318,0
V0061,19,4,0.058400000000000035,-0.472,0
V0061,19,3,0.116,-0.28,0
V0061,19,2,0.04550000000000001,-0.515,0
V0061,19,1,0.3761,-0.413,1
V0061,19,0,0.1019,-0.327,0
V0066,17,7,0.18560000000000001,-0.048,0
V0066,17,6,0.1607,-0.131,0
V0066,17,5,0.5117,0.039,1
V0066,17,4,0.47509999999999997,-0.083,1
V0066,17,3,0.2084,0.028,0
V0066,17,2,0.1973,-0.009,0
V0066,17,1,0.2411,0.137,0
V0066,17,0,0.2594,0.198,0
V0066,22,7,0.1973,-0.009,0
V0066,22,6,0.2411,0.137,0
V0066,22,5,0.2594,0.198,0
V0066,22,4,0.1748,-0.084,0
V0066,22,3,0.491,-0.03,1
V0066,22,2,0.17420000000000002,-0.086,0
V0066,22,1,0.2033,0.011,0
V0066,22,0,0.18860000000000002,-0.038,0
V0067,8,7,0.4517,-0.161,1
V0067,8,6,0.14840000000000003,-0.172,0
V0067,8,5,0.20600000000000002,0.02,0
V0067,8,4,0.18860000000000002,-0.038,0
V0067,8,3,0.16670000000000001,-0.111,0
V0067,8,2,0.1451,-0.183,0
V0067,8,1,0.1655,-0.115,0
V0067,8,0,0.14420000000000002,-0.186,0
V0070,22,7,0.18980000000000002,-0.034,0
V0070,22,6,0.1703,-0.099,0
V0070,22,5,0.194,-0.02,0
V0070,22,4,0.1889,-0.037,0
V0070,22,3,0.1625,-0.125,0
V0070,22,2,0.1811,-0.063,0
V0070,22,1,0.19610000000000002,-0.013,0
V0070,22,0,0.18080000000000002,-0.064,0
V0072,2,1,0.125,-0.25,0
V0072,2,0,0.1622,-0.126,0
V0072,10,7,0.1799,-0.067,0
V0072,10,6,0.11150000000000002,-0.295,0
V0072,10,5,0.0695,-0.435,0
V0072,10,4,0.06290000000000001,-0.457,0
V0072,10,3,0.12200000000000001,-0.26,0
V0072,10,2,0.0,-0.695,0
V0072,10,1,0.0,-0.722,0
V0072,10,0,0.05210000000000001,-0.493,0
V0072,11,7,0.11150000000000002,-0.295,0
V0072,11,6,0.0695,-0.435,0
V0072,11,5,0.06290000000000001,-0.457,0
V0072,11,4,0.12200000000000001,-0.26,0
V0072,11,3,0.0,-0.695,0
V0072,11,2,0.0,-0.722,0
V0072,11,1,0.05210000000000001,-0.493,0
V0072,11,0,0.02930000000000002,-0.569,0
V0072,19,7,0.0,-0.668,0
V0072,19,6,0.061700000000000005,-0.461,0
V0072,19,5,0.023300000000000015,-0.589,0
V0072,19,4,0.0,-0.685,0
V0072,19,3,0.0368,-0.544,0
V0072,19,2,0.020000000000000018,-0.6,0
V0072,19,1,0.01100000000000001,-0.63,0
V0072,19,0,0.0,-0.703,0
V0072,21,7,0.023300000000000015,-0.589,0
V0072,21,6,0.0,-0.685,0
V0072,21,5,0.0368,-0.544,0
V0072,21,4,0.020000000000000018,-0.6,0
V0072,21,3,0.01100000000000001,-0.63,0
V0072,21,2,0.0,-0.703,0
V0072,21,1,0.004400000000000015,-0.652,0
V0072,21,0,0.009200000000000014,-0.636,0
V0072,22,7,0.0,-0.685,0
V0072,22,6,0.0368,-0.544,0
V0072,22,5,0.020000000000000018,-0.6,0
V0072,22,4,0.01100000000000001,-0.63,0
V0072,22,3,0.0,-0.703,0
V0072,22,2,0.004400000000000015,-0.652,0
V0072,22,1,0.009200000000000014,-0.636,0
V0072,22,0,0.0353,-0.549,0
V0073,20,7,0.12710000000000002,-0.243,0
V0073,20,6,0.09140000000000002,-0.362,0
V0073,20,5,0.18830000000000002,-0.039,0
V0073,20,4,0.14090000000000003,-0.197,0
V0073,20,3,0.116,-0.28,0
V0073,20,2,0.11720000000000001,-0.276,0
V0073,20,1,0.08120000000000001,-0.396,0
V0073,20,0,0.035900000000000015,-0.547,0
V0073,23,7,0.14090000000000003,-0.197,0
V0073,23,6,0.116,-0.28,0
V0073,23,5,0.11720000000000001,-0.276,0
V0073,23,4,0.08120000000000001,-0.396,0
V0073,23,3,0.035900000000000015,-0.547,0
V0073,23,2,0.04490000000000002,-0.517,0
V0073,23,1,0.06770000000000001,-0.441,0
V0073,23,0,0.08450000000000002,-0.385,0
V0075,18,7,0.11150000000000002,-0.295,0
V0075,18,6,0.2036,0.012,0
V0075,18,5,0.4517,-0.161,1
V0075,18,4,0.10250000000000001,-0.325,0
V0075,18,3,0.12830000000000003,-0.239,0
V0075,18,2,0.14780000000000001,-0.174,0
V0075,18,1,0.11750000000000001,-0.275,0
V0075,18,0,0.10910000000000002,-0.303,0
V0076,23,7,0.21050000000000002,0.035,0
V0076,23,6,0.06890000000000002,-0.437,0
V0076,23,5,0.06230000000000002,-0.459,0
V0076,23,4,0.04190000000000002,-0.527,0
V0076,23,3,0.03620000000000001,-0.546,0
V0076,23,2,0.05540000000000003,-0.482,0
V0076,23,1,0.0,-0.697,0
V0076,23,0,0.05810000000000001,-0.473,0
V0078,23,7,0.23600000000000002,0.12,0
V0078,23,6,0.2114,0.038,0
V0078,23,5,0.1985,-0.005,0
V0078,23,4,0.2525,0.175,0
V0078,23,3,0.19130000000000003,-0.029,0
V0078,23,2,0.17600000000000002,-0.08,0
V0078,23,1,0.21830000000000002,0.061,0
V0078,23,0,0.08870000000000001,-0.371,0
V0079,7,6,0.251,0.17,0
V0079,7,5,0.245,0.15,0
V0079,7,4,0.5225,0.075,1
V0079,7,3,0.2204,0.068,0
V0079,7,2,0.22340000000000002,0.078,0
V0079,7,1,0.3014,0.338,0
V0079,7,0,0.20270000000000002,0.009,0
V0079,17,7,0.49970000000000003,-0.001,1
V0079,17,6,0.21680000000000002,0.056,0
V0079,17,5,0.1607,-0.131,0
V0079,17,4,0.2252,0.084,0
V0079,17,3,0.5171,0.057,1
V0079,17,2,0.15410000000000001,-0.153,0
V0079,17,1,0.1496,-0.168,0
V0079,17,0,0.13130000000000003,-0.229,0
V0079,20,7,0.2252,0.084,0
V0079,20,6,0.5171,0.057,1
V0079,20,5,0.15410000000000001,-0.153,0
V0079,20,4,0.1496,-0.168,0
V0079,20,3,0.13130000000000003,-0.229,0
V0079,20,2,0.13580000000000003,-0.214,0
V0079,20,1,0.1562,-0.146,0
V0079,20,0,0.15080000000000002,-0.164,0
V0079,22,7,0.15410000000000001,-0.153,0
V0079,22,6,0.1496,-0.168,0
V0079,22,5,0.13130000000000003,-0.229,0
V0079,22,4,0.13580000000000003,-0.214,0
V0079,22,3,0.1562,-0.146,0
V0079,22,2,0.15080000000000002,-0.164,0
V0079,22,1,0.17570000000000002,-0.081,0
V0079,22,0,0.1829,-0.057,0
V0079,23,7,0.1496,-0.168,0
V0079,23,6,0.13130000000000003,-0.229,0
V0079,23,5,0.13580000000000003,-0.214,0
V0079,23,4,0.1562,-0.146,0
V0079,23,3,0.15080000000000002,-0.164,0
V0079,23,2,0.17570000000000002,-0.081,0
V0079,23,1,0.1829,-0.057,0
V0079,23,0,0.11510000000000002,-0.283,0
V0080,16,7,0.14090000000000003,-0.197,0
V0080,16,6,0.161,-0.13,0
V0080,16,5,0.15860000000000002,-0.138,0
V0080,16,4,0.1544,-0.152,0
V0080,16,3,0.1748,-0.084,0
V0080,16,2,0.12530000000000002,-0.249,0
V0080,16,1,0.09590000000000003,-0.347,0
V0080,16,0,0.10610000000000001,-0.313,0
V0080,17,7,0.161,-0.13,0
V0080,17,6,0.15860000000000002,-0.138,0
V0080,17,5,0.1544,-0.152,0
V0080,17,4,0.1748,-0.084,0
V0080,17,3,0.12530000000000002,-0.249,0
V0080,17,2,0.09590000000000003,-0.347,0
V0080,17,1,0.10610000000000001,-0.313,0
V0080,17,0,0.07040000000000002,-0.432,0
V0080,19,7,0.1544,-0.152,0
V0080,19,6,0.1748,-0.084,0
V0080,19,5,0.12530000000000002,-0.249,0
V0080,19,4,0.09590000000000003,-0.347,0
V0080,19,3,0.10610000000000001,-0.313,0
V0080,19,2,0.07040000000000002,-0.432,0
V0080,19,1,0.07280000000000003,-0.424,0
V0080,19,0,0.10700000000000001,-0.31,0
V0080,20,7,0.1748,-0.084,0
V0080,20,6,0.12530000000000002,-0.249,0
V0080,20,5,0.09590000000000003,-0.347,0
V0080,20,4,0.10610000000000001,-0.313,0
V0080,20,3,0.07040000000000002,-0.432,0
V0080,20,2,0.07280000000000003,-0.424,0
V0080,20,1,0.10700000000000001,-0.31,0
V0080,20,0,0.06770000000000001,-0.441,0
V0080,21,7,0.12530000000000002,-0.249,0
V0080,21,6,0.09590000000000003,-0.347,0
V0080,21,5,0.10610000000000001,-0.313,0
V0080,21,4,0.07040000000000002,-0.432,0
V0080,21,3,0.07280000000000003,-0.424,0
V0080,21,2,0.10700000000000001,-0.31,0
V0080,21,1,0.06770000000000001,-0.441,0
V0080,21,0,0.042800000000000005,-0.524,0
V0081,13,7,0.1892,-0.036,0
V0081,13,6,0.1988,-0.004,0
V0081,13,5,0.19010000000000002,-0.033,0
V0081,13,4,0.15860000000000002,-0.138,0
V0081,13,3,0.1952,-0.016,0
V0081,13,2,0.2411,0.137,0
V0081,13,1,0.1748,-0.084,0
V0081,13,0,0.164,-0.12,0
V0081,21,7,0.1652,-0.116,0
V0081,21,6,0.15530000000000002,-0.149,0
V0081,21,5,0.1004,-0.332,0
V0081,21,4,0.101,-0.33,0
V0081,21,3,0.2285,0.095,0
V0081,21,2,0.16460000000000002,-0.118,0
V0081,21,1,0.4289,-0.237,1
V0081,21,0,0.1928,-0.024,0
V0082,14,7,0.11450000000000002,-0.285,0
V0082,14,6,0.4391,-0.203,1
V0082,14,5,0.16190000000000002,-0.127,0
V0082,14,4,0.13880000000000003,-0.204,0
V0082,14,3,0.2021,0.007,0
V0082,14,2,0.1322,-0.226,0
V0082,14,1,0.09110000000000001,-0.363,0
V0082,14,0,0.1295,-0.235,0
V0082,18,7,0.2021,0.007,0
V0082,18,6,0.1322,-0.226,0
V0082,18,5,0.09110000000000001,-0.363,0
V0082,18,4,0.1295,-0.235,0
V0082,18,3,0.14390000000000003,-0.187,0
V0082,18,2,0.12020000000000002,-0.266,0
V0082,18,1,0.1265,-0.245,0
V0082,18,0,0.13280000000000003,-0.224,0
V0082,19,7,0.1322,-0.226,0
V0082,19,6,0.09110000000000001,-0.363,0
V0082,19,5,0.1295,-0.235,0
V0082,19,4,0.14390000000000003,-0.187,0
V0082,19,3,0.12020000000000002,-0.266,0
V0082,19,2,0.1265,-0.245,0
V0082,19,1,0.13280000000000003,-0.224,0
V0082,19,0,0.14840000000000003,-0.172,0
V0082,20,7,0.09110000000000001,-0.363,0
V0082,20,6,0.1295,-0.235,0
V0082,20,5,0.14390000000000003,-0.187,0
V0082,20,4,0.12020000000000002,-0.266,0
V0082,20,3,0.1265,-0.245,0
V0082,20,2,0.13280000000000003,-0.224,0
V0082,20,1,0.14840000000000003,-0.172,0
V0082,20,0,0.10010000000000001,-0.333,0
V0082,21,7,0.1295,-0.235,0
V0082,21,6,0.14390000000000003,-0.187,0
V0082,21,5,0.12020000000000002,-0.266,0
V0082,21,4,0.1265,-0.245,0
V0082,21,3,0.13280000000000003,-0.224,0
V0082,21,2,0.14840000000000003,-0.172,0
V0082,21,1,0.10010000000000001,-0.333,0
V0082,21,0,0.05360000000000001,-0.488,0
V0082,23,7,0.12020000000000002,-0.266,0
V0082,23,6,0.1265,-0.245,0
V0082,23,5,0.13280000000000003,-0.224,0
V0082,23,4,0.14840000000000003,-0.172,0
V0082,23,3,0.10010000000000001,-0.333,0
V0082,23,2,0.05360000000000001,-0.488,0
V0082,23,1,0.13640000000000002,-0.212,0
V0082,23,0,0.0971,-0.343,0
V0084,17,7,0.1433,-0.189,0
V0084,17,6,0.425,-0.25,1
V0084,17,5,0.1385,-0.205,0
V0084,17,4,0.17600000000000002,-0.08,0
V0084,17,3,0.1433,-0.189,0
V0084,17,2,0.10820000000000002,-0.306,0
V0084,17,1,0.1514,-0.162,0
V0084,17,0,0.1391,-0.203,0
V0085,19,7,0.16190000000000002,-0.127,0
V0085,19,6,0.1004,-0.332,0
V0085,19,5,0.07220000000000001,-0.426,0
V0085,19,4,0.08570000000000001,-0.381,0
V0085,19,3,0.09140000000000002,-0.362,0
V0085,19,2,0.0791,-0.403,0
V0085,19,1,0.046400000000000025,-0.512,0
V0085,19,0,0.0,-0.701,0
V0085,20,7,0.1004,-0.332,0
V0085,20,6,0.07220000000000001,-0.426,0
V0085,20,5,0.08570000000000001,-0.381,0
V0085,20,4,0.09140000000000002,-0.362,0
V0085,20,3,0.0791,-0.403,0
V0085,20,2,0.046400000000000025,-0.512,0
V0085,20,1,0.0,-0.701,0
V0085,20,0,0.0,-0.726,0
V0086,15,7,0.10850000000000001,-0.305,0
V0086,15,6,0.11060000000000002,-0.298,0
V0086,15,5,0.11180000000000002,-0.294,0
V0086,15,4,0.1592,-0.136,0
V0086,15,3,0.13580000000000003,-0.214,0
V0086,15,2,0.1574,-0.142,0
V0086,15,1,0.06560000000000002,-0.448,0
V0086,15,0,0.07670000000000002,-0.411,0
V0087,6,5,0.2267,0.089,0
V0087,6,4,0.16610000000000003,-0.113,0
V0087,6,3,0.1847,-0.051,0
V0087,6,2,0.1937,-0.021,0
V0087,6,1,0.1958,-0.014,0
V0087,6,0,0.1517,-0.161,0
V0089,10,7,0.49219999999999997,-0.026,1
V0089,10,6,0.1652,-0.116,0
V0089,10,5,0.1736,-0.088,0
V0089,10,4,0.1778,-0.074,0
V0089,10,3,0.15080000000000002,-0.164,0
V0089,10,2,0.1724,-0.092,0
V0089,10,1,0.16460000000000002,-0.118,0
V0089,10,0,0.15050000000000002,-0.165,0
V0089,15,7,0.1724,-0.092,0
V0089,15,6,0.16460000000000002,-0.118,0
V0089,15,5,0.15050000000000002,-0.165,0
V0089,15,4,0.1598,-0.134,0
V0089,15,3,0.17450000000000002,-0.085,0
V0089,15,2,0.4631,-0.123,1
V0089,15,1,0.1307,-0.231,0
V0089,15,0,0.13670000000000002,-0.211,0
V0090,8,7,0.2501,0.167,0
V0090,8,6,0.18830000000000002,-0.039,0
V0090,8,5,0.5096,0.032,1
V0090,8,4,0.2495,0.165,0
V0090,8,3,0.2054,0.018,0
V0090,8,2,0.24860000000000002,0.162,0
V0090,8,1,0.2744,0.248,0
V0090,8,0,0.1874,-0.042,0
V0090,9,7,0.18830000000000002,-0.039,0
V0090,9,6,0.5096,0.032,1
V0090,9,5,0.2495,0.165,0
V0090,9,4,0.2054,0.018,0
V0090,9,3,0.24860000000000002,0.162,0
V0090,9,2,0.2744,0.248,0
V0090,9,1,0.1874,-0.042,0
V0090,9,0,0.17720000000000002,-0.076,0
V0090,11,7,0.2495,0.165,0
V0090,11,6,0.2054,0.018,0
V0090,11,5,0.24860000000000002,0.162,0
V0090,11,4,0.2744,0.248,0
V0090,11,3,0.1874,-0.042,0
V0090,11,2,0.17720000000000002,-0.076,0
V0090,11,1,0.1502,-0.166,0
V0090,11,0,0.1595,-0.135,0
V0090,12,7,0.2054,0.018,0
V0090,12,6,0.24860000000000002,0.162,0
V0090,12,5,0.2744,0.248,0
V0090,12,4,0.1874,-0.042,0
V0090,12,3,0.17720000000000002,-0.076,0
V0090,12,2,0.1502,-0.166,0
V0090,12,1,0.1595,-0.135,0
V0090,12,0,0.101,-0.33,0
V0090,13,7,0.24860000000000002,0.162,0
V0090,13,6,0.2744,0.248,0
V0090,13,5,0.1874,-0.042,0
V0090,13,4,0.17720000000000002,-0.076,0
V0090,13,3,0.1502,-0.166,0
V0090,13,2,0.1595,-0.135,0
V0090,13,1,0.101,-0.33,0
V0090,13,0,0.04250000000000001,-0.525,0
V0090,16,7,0.17720000000000002,-0.076,0
V0090,16,6,0.1502,-0.166,0
V0090,16,5,0.1595,-0.135,0
V0090,16,4,0.101,-0.33,0
V0090,16,3,0.04250000000000001,-0.525,0
V0090,16,2,0.10850000000000001,-0.305,0
V0090,16,1,0.08270000000000001,-0.391,0
V0090,16,0,0.0338,-0.554,0
V0090,17,7,0.1502,-0.166,0
V0090,17,6,0.1595,-0.135,0
V0090,17,5,0.101,-0.33,0
V0090,17,4,0.04250000000000001,-0.525,0
V0090,17,3,0.10850000000000001,-0.305,0
V0090,17,2,0.08270000000000001,-0.391,0
V0090,17,1,0.0338,-0.554,0
V0090,17,0,0.09350000000000001,-0.355,0
V0090,19,7,0.101,-0.33,0
V0090,19,6,0.04250000000000001,-0.525,0
V0090,19,5,0.10850000000000001,-0.305,0
V0090,19,4,0.08270000000000001,-0.391,0
V0090,19,3,0.0338,-0.554,0
V0090,19,2,0.09350000000000001,-0.355,0
V0090,19,1,0.4088,-0.304,1
V0090,19,0,0.07010000000000002,-0.433,0
V0090,21,7,0.10850000000000001,-0.305,0
V0090,21,6,0.08270000000000001,-0.391,0
V0090,21,5,0.0338,-0.554,0
V0090,21,4,0.09350000000000001,-0.355,0
V0090,21,3,0.4088,-0.304,1
V0090,21,2,0.07010000000000002,-0.433,0
V0090,21,1,0.054200000000000026,-0.486,0
V0090,21,0,0.044300000000000006,-0.519,0
V0090,22,7,0.08270000000000001,-0.391,0
V0090,22,6,0.0338,-0.554,0
V0090,22,5,0.09350000000000001,-0.355,0
V0090,22,4,0.4088,-0.304,1
V0090,22,3,0.07010000000000002,-0.433,0
V0090,22,2,0.054200000000000026,-0.486,0
V0090,22,1,0.044300000000000006,-0.519,0
V0090,22,0,0.08120000000000001,-0.396,0
V0091,11,7,0.07220000000000001,-0.426,0
V0091,11,6,0.07760000000000003,-0.408,0
V0091,11,5,0.10310000000000001,-0.323,0
V0091,11,4,0.08540000000000002,-0.382,0
V0091,11,3,0.07430000000000003,-0.419,0
V0091,11,2,0.042200000000000015,-0.526,0
V0091,11,1,0.08960000000000001,-0.368,0
V0091,11,0,0.035,-0.55,0
V0091,15,7,0.07430000000000003,-0.419,0
V0091,15,6,0.042200000000000015,-0.526,0
V0091,15,5,0.08960000000000001,-0.368,0
V0091,15,4,0.035,-0.55,0
V0091,15,3,0.07580000000000002,-0.414,0
